Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity,Sales,Order ID,Price
18911,Critical,0.07,28.15,8.99,39,Ian L O'Donnell,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",0.57,Central,Illinois,Alton,62002,06-12-2013,6/15/2013,-15.464,4,113.59,88684,₹ 112.60
18673,Not Specified,0.09,7.98,6.5,40,Seth Grimes,Regular Air,Corporate,Office Supplies,Storage & Organization,Medium Box,Iris Project Case,0.59,West,Washington,Anacortes,98221,3/21/2013,3/23/2013,-71.44,4,30.96,88683,₹ 31.92
22406,Not Specified,0.09,45.99,4.99,42,Alexandra Fuller,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,KF 788,0.56,West,Washington,Puyallup,98373,11-05-2012,11-06-2012,24.1868,8,299.74,91455,₹ 367.92
23753,Not Specified,0.07,8.09,7.96,42,Alexandra Fuller,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,"6"" Cubicle Wall Clock, Black",0.49,West,Washington,Puyallup,98373,11/26/2013,11/29/2013,63.48448,36,291.56,91458,₹ 291.24
23754,Not Specified,0.03,20.99,1.25,42,Alexandra Fuller,Regular Air,Consumer,Technology,Telephones and Communication,Small Pack,Accessory29,0.83,West,Washington,Puyallup,98373,11/26/2013,11/27/2013,43.271712,9,158.27,91458,₹ 188.91
25933,High,0,99.99,19.99,43,Theodore Moran,Regular Air,Consumer,Technology,Office Machines,Small Box,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,0.52,West,Washington,Redmond,98052,11-10-2010,11-11-2010,25.91382,6,647.07,91454,₹ 599.94
25438,Low,0.05,9.31,3.98,43,Theodore Moran,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Forged Steel Scissors with Black Enamel Handles,0.56,West,Washington,Redmond,98052,2/26/2013,03-04-2013,-17.58,9,83.01,91456,₹ 83.79
25331,Critical,0.06,95.98,58.2,43,Theodore Moran,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Global Deluxe Office Fabric Chairs,0.58,West,Washington,Redmond,98052,8/30/2013,09-01-2013,-336.38464,15,1396.96,91457,"₹ 1,439.70"
23651,Medium,0.1,39.48,3.99,45,Melinda Sloan,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,0.56,Central,Texas,Coppell,75019,2/24/2012,2/26/2012,338.6244,13,490.76,91578,₹ 513.24
25399,Not Specified,0.08,5.81,3.37,45,Melinda Sloan,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,"Advantus Push Pins, Aluminum Head",0.54,Central,Texas,Coppell,75019,9/23/2012,9/23/2012,-51.25,18,97.85,91579,₹ 104.58
25397,Not Specified,0,30.97,4,46,Anne Nguyen,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Microsoft Multimedia Keyboard,0.74,South,Virginia,Colonial Heights,23834,9/23/2012,9/25/2012,21.624,3,94.62,91579,₹ 92.91
25398,Not Specified,0,17.67,8.99,46,Anne Nguyen,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 12"" Wall Clock",0.47,South,Virginia,Colonial Heights,23834,9/23/2012,9/25/2012,-78.092,20,368.39,91579,₹ 353.40
20727,Medium,0.06,17.98,8.51,48,Geoffrey Hewitt,Regular Air,Corporate,Technology,Office Machines,Medium Box,Canon P1-DHIII Palm Printing Calculator,0.4,Central,Illinois,Springfield,62701,8/15/2011,8/15/2011,-27.600924,1,21.16,87712,₹ 17.98
19337,Medium,0.07,4.13,0.5,48,Geoffrey Hewitt,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 506,0.39,Central,Illinois,Springfield,62701,8/13/2012,8/16/2012,60.8097,22,88.13,87713,₹ 90.86
18362,High,0.03,7.31,0.49,48,Geoffrey Hewitt,Regular Air,Corporate,Office Supplies,Labels,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,0.38,Central,Illinois,Springfield,62701,10-10-2012,10-11-2012,94.8198,19,137.42,87714,₹ 138.89
18363,High,0.01,20.99,2.5,48,Geoffrey Hewitt,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory37,0.81,Central,Illinois,Springfield,62701,10-10-2012,10-11-2012,-85.27464,12,213.02,87714,₹ 251.88
20726,High,0.06,39.24,1.99,48,Geoffrey Hewitt,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,Verbatim DVD-R 4.7GB authoring disc,0.51,Central,Illinois,Springfield,62701,01-11-2013,01-12-2013,229.0593,9,331.97,87715,₹ 353.16
23944,High,0.08,67.84,0.99,49,Terri Lyons,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Fellowes Command Center 5-outlet power strip,0.58,Central,Illinois,Streamwood,60107,3/29/2011,3/29/2011,-12.82,1,64.91,87710,₹ 67.84
21138,High,0.04,7.64,1.39,49,Terri Lyons,Express Air,Corporate,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,Central,Illinois,Streamwood,60107,5/18/2011,5/19/2011,7.27,1,15.42,87711,₹ 7.64
20728,Medium,0.04,12.95,4.98,49,Terri Lyons,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC Binding covers,0.4,Central,Illinois,Streamwood,60107,8/15/2011,8/17/2011,18.88258,5,69.4,87712,₹ 64.75
23662,Low,0,65.99,5.31,49,Terri Lyons,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,3390,0.57,Central,Illinois,Streamwood,60107,2/17/2013,2/19/2013,391.7199,10,567.71,87716,₹ 659.90
23802,Medium,0.1,30.73,4,49,Terri Lyons,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,0.75,Central,Illinois,Streamwood,60107,03-02-2013,03-03-2013,-45.1,7,208.12,87717,₹ 215.11
21300,Critical,0.06,200.97,15.59,49,Terri Lyons,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,0.36,Central,Illinois,Streamwood,60107,03-12-2013,3/14/2013,526.608,4,763.2,87718,₹ 803.88
22691,Medium,0.09,2.6,2.4,49,Terri Lyons,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,12 Colored Short Pencils,0.58,Central,Illinois,Streamwood,60107,10-06-2013,10-07-2013,-17.68,6,16.64,87719,₹ 15.60
22692,Medium,0.07,14.97,7.51,49,Terri Lyons,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Pizazz® Global Quick File™,0.57,Central,Illinois,Streamwood,60107,10-06-2013,10-08-2013,-30.48,4,63.9,87719,₹ 59.88
23945,High,0.04,276.2,24.49,50,Dawn Bailey,Regular Air,Corporate,Furniture,Chairs & Chairmats,Large Box,SAFCO Arco Folding Chair,,Central,Illinois,Tinley Park,60477,3/29/2011,04-01-2011,1585.0887,8,2297.23,87710,"₹ 2,209.60"
18551,Not Specified,0,115.99,2.5,52,Lorraine Kelly,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,6160,0.57,West,Washington,Puyallup,98373,09-10-2010,09-10-2010,162.666,6,627.04,88426,₹ 695.94
19341,Critical,0.02,40.97,1.99,52,Lorraine Kelly,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"TDK 4.7GB DVD-R Spindle, 15/Pack",0.42,West,Washington,Puyallup,98373,09-10-2011,09-11-2011,378.1614,13,548.06,88427,₹ 532.61
18666,Critical,0.08,7.7,3.68,52,Lorraine Kelly,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Deflect-O® Glasstique™ Clear Desk Accessories,0.52,West,Washington,Puyallup,98373,11-06-2012,11-07-2012,3.328,17,129.57,88428,₹ 130.90
22117,Critical,0.07,3502.14,8.73,53,Sidney Russell Austin,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Box,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,0.57,West,Washington,Redmond,98052,7/28/2010,7/30/2010,-6923.5992,1,3267.55,88425,"₹ 3,502.14"
18552,Not Specified,0.02,5.98,5.79,53,Sidney Russell Austin,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1903,0.36,West,Washington,Redmond,98052,09-10-2010,09-11-2010,-67.49,17,110.19,88426,₹ 101.66
21677,Low,0.09,3.08,0.99,53,Sidney Russell Austin,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 481,0.37,West,Washington,Redmond,98052,2/19/2013,2/21/2013,23.1564,11,33.56,88429,₹ 33.88
19968,High,0.03,44.43,46.59,55,Marvin Hawley,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Hon 61000 Series Interactive Training Tables,0.67,East,New York,Syracuse,13210,10-06-2011,10-07-2011,-1513.264896,14,666.63,88076,₹ 622.02
19969,Low,0.07,130.98,54.74,55,Marvin Hawley,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,East,New York,Syracuse,13210,10/20/2011,10/25/2011,-414.18,6,814.6,88077,₹ 785.88
18469,Low,0.01,15.68,3.73,55,Marvin Hawley,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,Artistic Insta-Plaque,0.46,East,New York,Syracuse,13210,04-10-2013,04-10-2013,23.5635,2,34.15,88081,₹ 31.36
18470,Low,0.04,71.37,69,55,Marvin Hawley,Express Air,Consumer,Furniture,Tables,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",0.68,East,New York,Syracuse,13210,04-10-2013,4/14/2013,54.59805,11,761.52,88081,₹ 785.07
20697,Medium,0.06,3.8,1.49,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,0.38,East,New York,Tonawanda,14150,10/20/2010,10/21/2010,19.6282,20,73.55,88075,₹ 76.00
20698,Medium,0.06,1.76,0.7,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 310,0.56,East,New York,Tonawanda,14150,10/20/2010,10/21/2010,-1.6524,17,29.57,88075,₹ 29.92
19970,Low,0.04,4.76,3.01,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"TOPS Voice Message Log Book, Flash Format",0.36,East,New York,Tonawanda,14150,10/20/2011,10/27/2011,-7.9488,23,109.64,88077,₹ 109.48
24218,High,0.01,5.84,1.2,56,Randall Montgomery,Express Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 312,0.55,East,New York,Tonawanda,14150,01-11-2013,1/13/2013,47.0972,11,68.79,88079,₹ 64.24
23305,Not Specified,0.1,5.94,9.92,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Storex Dura Pro™ Binders,0.38,East,New York,Tonawanda,14150,02-08-2013,02-09-2013,-211.0595,7,40.94,88080,₹ 41.58
23306,Not Specified,0.1,65.99,2.5,56,Randall Montgomery,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,6190,0.55,East,New York,Tonawanda,14150,02-08-2013,02-09-2013,186.417,6,311.98,88080,₹ 395.94
22008,Low,0.1,525.98,19.99,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind 300 Electric Binding Machine,0.37,East,New York,Tonawanda,14150,12/27/2013,12/30/2013,5291.4651,15,7668.79,88082,"₹ 7,889.70"
22009,Low,0.1,115.99,8.99,56,Randall Montgomery,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,5185,0.58,East,New York,Tonawanda,14150,12/27/2013,12/29/2013,1176.724224,21,1941.74,88082,"₹ 2,435.79"
26008,Medium,0.06,11.66,7.95,57,Kimberly Epstein,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",0.58,East,New York,Troy,12180,1/21/2012,1/23/2012,-143.8648,10,120.64,88078,₹ 116.60
19277,Critical,0.08,6.48,6.81,59,Rose Lassiter,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1930,0.36,Central,Texas,Port Arthur,77642,2/23/2013,2/25/2013,-96.59,8,51.56,87413,₹ 51.84
19278,Critical,0.02,2.78,0.97,59,Rose Lassiter,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 339,0.59,Central,Texas,Port Arthur,77642,2/23/2013,2/25/2013,0.77,6,17.24,87413,₹ 16.68
18289,Critical,0,3.95,5.13,59,Rose Lassiter,Regular Air,Corporate,Office Supplies,Appliances,Small Box,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",0.59,Central,Texas,Port Arthur,77642,3/14/2013,3/15/2013,-157.18,11,45.57,87416,₹ 43.45
19903,Not Specified,0.09,150.98,57.2,59,Rose Lassiter,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,DMI Arturo Collection Mission-style Design Wood Chair,0.59,Central,Texas,Port Arthur,77642,04-03-2013,04-04-2013,-231.6,5,750.94,87417,₹ 754.90
19904,Not Specified,0.02,38.94,35,59,Rose Lassiter,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,"Eldon Base for stackable storage shelf, platinum",0.8,Central,Texas,Port Arthur,77642,04-03-2013,04-04-2013,-1119.64,10,394.4,87417,₹ 389.40
20292,Medium,0.08,4.18,2.99,60,Sheila Warren,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Avery® Durable Slant Ring Binders With Label Holder,0.37,Central,Texas,Richardson,75080,06-10-2012,06-12-2012,-24.2144,16,65.22,87410,₹ 66.88
20293,Medium,0.03,2.88,0.7,60,Sheila Warren,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,0.56,Central,Texas,Richardson,75080,06-10-2012,06-12-2012,23.844,20,56.72,87410,₹ 57.60
20427,High,0.08,89.99,42,60,Sheila Warren,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Task Chair, Black",0.66,Central,Texas,Richardson,75080,7/21/2013,7/21/2013,-180.46656,2,195.63,87420,₹ 179.98
22867,Medium,0.05,81.94,55.81,61,Charlotte Stanton,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,O'Sullivan 5-Shelf Heavy-Duty Bookcases,0.6,Central,Texas,Rosenberg,77471,11/18/2011,11/18/2011,185.266,28,2292.34,87409,"₹ 2,294.32"
21091,Low,0.03,6.08,1.82,61,Charlotte Stanton,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Staples Bulk Pack Metal Binder Clips,0.35,Central,Texas,Rosenberg,77471,10-07-2012,10/16/2012,77.372,20,125.92,87411,₹ 121.60
22811,Not Specified,0.1,9.93,1.09,61,Charlotte Stanton,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Peel-Off® China Markers,0.43,Central,Texas,Rosenberg,77471,2/13/2013,2/16/2013,25.116,4,36.4,87412,₹ 39.72
21820,High,0.04,19.98,5.86,61,Charlotte Stanton,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 191,0.38,Central,Texas,Rosenberg,77471,03-02-2013,03-03-2013,67.8477,5,98.33,87414,₹ 99.90
22423,High,0,22.24,1.99,61,Charlotte Stanton,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",0.43,Central,Texas,Rosenberg,77471,11-11-2013,11/14/2013,173.66272,15,333.6,87422,₹ 333.60
22424,High,0,29.89,1.99,61,Charlotte Stanton,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",0.5,Central,Texas,Rosenberg,77471,11-11-2013,11-12-2013,433.22048,22,670.73,87422,₹ 657.58
22890,High,0.02,5.98,5.15,62,Pam Gilbert,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 193,0.36,Central,Texas,Round Rock,78664,11-09-2010,11-11-2010,2.14,3,22.85,87407,₹ 17.94
25354,High,0.04,29.14,4.86,62,Pam Gilbert,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate",0.38,Central,Texas,Round Rock,78664,12-12-2010,12/14/2010,349.4091,17,506.39,87408,₹ 495.38
25387,Low,0.09,5.85,2.27,62,Pam Gilbert,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",0.56,Central,Texas,Round Rock,78664,03-07-2013,03-12-2013,-8.37,3,17.55,87415,₹ 17.55
25355,High,0.02,20.89,11.52,62,Pam Gilbert,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Iris® 3-Drawer Stacking Bin, Black",0.83,Central,Texas,Round Rock,78664,12-12-2013,12/14/2013,-103.96848,20,439.92,87423,₹ 417.80
25388,Low,0.07,70.97,3.5,63,Gene Diaz,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,0.59,Central,Texas,Rowlett,75088,03-07-2013,3/16/2013,97.36,3,207.91,87415,₹ 212.91
25592,Low,0.02,59.98,3.99,63,Gene Diaz,Express Air,Corporate,Office Supplies,Appliances,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,0.57,Central,Texas,Rowlett,75088,05-02-2013,05-09-2013,691.3179,16,1001.91,87418,₹ 959.68
25593,Low,0.06,65.99,5.31,63,Gene Diaz,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,3390,0.57,Central,Texas,Rowlett,75088,05-02-2013,05-07-2013,458.622,13,700.58,87418,₹ 857.87
26231,Low,0.1,8.34,0.96,63,Gene Diaz,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Document Clip Frames,0.43,Central,Texas,Rowlett,75088,06-07-2013,06-11-2013,-5.112,1,7.98,87419,₹ 8.34
26232,Low,0.04,140.99,13.99,63,Gene Diaz,Regular Air,Corporate,Technology,Office Machines,Medium Box,Canon MP100DHII Printing Calculator,0.37,Central,Texas,Rowlett,75088,06-07-2013,6/14/2013,499.6497,5,724.13,87419,₹ 704.95
21017,Not Specified,0,3.69,0.5,64,Lynn Morrow,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 501,0.38,South,Virginia,Salem,24153,03-02-2010,03-04-2010,-37.5291,1,4,87406,₹ 3.69
21019,Not Specified,0.02,175.99,4.99,64,Lynn Morrow,Express Air,Small Business,Technology,Telephones and Communication,Small Box,5165,0.59,South,Virginia,Salem,24153,03-02-2010,03-02-2010,101.49,4,589.8,87406,₹ 703.96
21018,Not Specified,0.03,92.23,39.61,64,Lynn Morrow,Regular Air,Small Business,Furniture,Office Furnishings,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",0.67,South,Virginia,Salem,24153,03-02-2013,03-04-2013,-10.6582,5,461.69,87414,₹ 461.15
20899,High,0.05,55.99,5,64,Lynn Morrow,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory6,0.8,South,Virginia,Salem,24153,8/26/2013,8/28/2013,-218.9761,23,1062.84,87421,"₹ 1,287.77"
18441,Critical,0.01,205.99,19.99,65,Jenny Sanchez,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,iDEN i550,0.6,West,California,Mountain View,94043,05-02-2012,05-03-2012,1312.038,13,2395.13,87948,"₹ 2,677.87"
18442,Critical,0.09,162.93,19.99,66,Arlene Rouse,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Multimedia Mailers,0.39,West,California,Murrieta,92563,05-02-2012,05-04-2012,1451.9394,14,2104.26,87948,"₹ 2,281.02"
21667,Not Specified,0.06,9.11,2.15,66,Arlene Rouse,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",0.4,West,California,Murrieta,92563,06-12-2013,6/13/2013,95.3787,15,138.23,87951,₹ 136.65
23274,Low,0.05,155.06,7.07,67,Ellen McCormick,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,West,California,Napa,94559,01-02-2010,01-09-2010,845.664,8,1225.6,87946,"₹ 1,240.48"
23272,Low,0,291.73,48.8,67,Ellen McCormick,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,0.56,West,California,Napa,94559,01-02-2013,01-02-2013,-239.4192,1,309.77,87949,₹ 291.73
23273,Low,0.07,100.98,45,67,Ellen McCormick,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Valutask™ Swivel Chairs,0.69,West,California,Napa,94559,01-02-2013,01-04-2013,-1301.814,12,1139.49,87949,"₹ 1,211.76"
24229,Medium,0.1,367.99,19.99,67,Ellen McCormick,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Ibimaster 300 Manual Binding System,0.4,West,California,Napa,94559,03-12-2013,3/14/2013,2159.5344,9,3129.76,87950,"₹ 3,311.91"
24230,Medium,0.1,4.24,5.41,67,Ellen McCormick,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,0.35,West,California,Napa,94559,03-12-2013,3/14/2013,-67.459,5,21.27,87950,₹ 21.20
5272,Low,0,291.73,48.8,68,Scott Bunn,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,0.56,East,New York,New York City,10177,01-02-2010,01-02-2010,-308.928,4,1239.06,37537,"₹ 1,166.92"
5273,Low,0.07,100.98,45,68,Scott Bunn,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Valutask™ Swivel Chairs,0.69,East,New York,New York City,10177,01-02-2010,01-04-2010,-1679.76,43,4083.19,37537,"₹ 4,342.14"
5274,Low,0.05,155.06,7.07,68,Scott Bunn,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,East,New York,New York City,10177,01-02-2010,01-09-2010,575.396,32,4902.38,37537,"₹ 4,961.92"
7786,High,0.09,122.99,70.2,68,Scott Bunn,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,East,New York,New York City,10177,02-02-2010,02-04-2010,-2426.55,49,5718.85,55713,"₹ 6,026.51"
441,Critical,0.01,205.99,19.99,68,Scott Bunn,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,iDEN i550,0.6,East,New York,New York City,10177,05-02-2012,05-03-2012,1312.038,53,9764.76,2978,"₹ 10,917.47"
442,Critical,0.09,162.93,19.99,68,Scott Bunn,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Multimedia Mailers,0.39,East,New York,New York City,10177,05-02-2012,05-04-2012,2077.91,57,8567.34,2978,"₹ 9,287.01"
443,Critical,0.07,200.99,4.2,68,Scott Bunn,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,2160i,0.59,East,New York,New York City,10177,05-02-2012,05-03-2012,947.313,44,7340.38,2978,"₹ 8,843.56"
